Tumor_Sample_Barcode	cnt	tmb
TCGA-G3-A5SK-01A-11D-A27I-10	21	0.636363636363636
TCGA-G3-A5SL-01A-11D-A27I-10	45	1.36363636363636
TCGA-G3-A5SM-01A-12D-A28X-10	29	0.878787878787879
TCGA-G3-A6UC-01A-21D-A33K-10	39	1.18181818181818
TCGA-G3-A7M5-01A-11D-A33Q-10	66	2
TCGA-G3-A7M6-01A-11D-A33Q-10	24	0.727272727272727
TCGA-G3-A7M7-01A-12D-A34Z-10	18	0.545454545454545
TCGA-G3-A7M8-01A-11D-A33Q-10	6	0.181818181818182
TCGA-G3-A7M9-01A-23D-A34Z-10	39	1.18181818181818
TCGA-G3-AAUZ-01A-11D-A382-10	35	1.06060606060606
TCGA-G3-AAV0-01A-11D-A36X-10	56	1.6969696969697
TCGA-G3-AAV1-01A-11D-A382-10	15	0.454545454545455
TCGA-G3-AAV2-01A-11D-A36X-10	22	0.666666666666667
TCGA-G3-AAV3-01A-11D-A36X-10	26	0.787878787878788
TCGA-G3-AAV4-01A-11D-A382-10	39	1.18181818181818
TCGA-G3-AAV5-01A-11D-A36X-10	21	0.636363636363636
TCGA-G3-AAV6-01A-21D-A36X-10	22	0.666666666666667
TCGA-G3-AAV7-01A-11D-A382-10	30	0.909090909090909
TCGA-G4-6293-01A-11D-1719-10	32	0.96969696969697
TCGA-G4-6294-01A-11D-1806-10	45	1.36363636363636
TCGA-G4-6295-01A-11D-1719-10	22	0.666666666666667
TCGA-G4-6297-01A-11D-1719-10	5	0.151515151515152
TCGA-G4-6298-01A-11D-1719-10	4	0.121212121212121
TCGA-G4-6299-01A-11D-1771-10	50	1.51515151515152
TCGA-G4-6302-01A-11D-1719-10	86	2.60606060606061
TCGA-G4-6303-01A-11D-1771-10	20	0.606060606060606
TCGA-G4-6304-01A-11D-1924-10	250	7.57575757575758
TCGA-G4-6306-01A-11D-1771-10	22	0.666666666666667
TCGA-G4-6307-01A-11D-1719-10	20	0.606060606060606
TCGA-G4-6309-01A-21D-1835-10	193	5.84848484848485
TCGA-G4-6310-01A-11D-1719-10	26	0.787878787878788
TCGA-G4-6311-01A-11D-1719-10	6	0.181818181818182
TCGA-G4-6314-01A-11D-1719-10	3	0.0909090909090909
TCGA-G4-6315-01A-11D-1719-10	34	1.03030303030303
TCGA-G4-6317-01A-11D-1719-10	19	0.575757575757576
TCGA-G4-6317-02A-11D-2067-10	41	1.24242424242424
TCGA-G4-6320-01A-11D-1719-10	48	1.45454545454545
TCGA-G4-6321-01A-11D-1719-10	16	0.484848484848485
TCGA-G4-6322-01A-11D-1719-10	3	0.0909090909090909
TCGA-G4-6323-01A-11D-1719-10	24	0.727272727272727
TCGA-G4-6586-01A-11D-1771-10	325	9.84848484848485
TCGA-G4-6588-01A-11D-1771-10	629	19.0606060606061
TCGA-G4-6625-01A-21D-1771-10	24	0.727272727272727
TCGA-G4-6626-01A-11D-1771-10	44	1.33333333333333
TCGA-G4-6627-01A-11D-2188-10	23	0.696969696969697
TCGA-G4-6628-01A-11D-1835-10	566	17.1515151515152
TCGA-G5-6233-01A-11D-1733-10	39	1.18181818181818
TCGA-G5-6235-01A-11D-1733-10	34	1.03030303030303
TCGA-G5-6572-01A-11D-1826-10	10	0.303030303030303
TCGA-G5-6572-02A-12D-1826-10	3	0.0909090909090909
TCGA-G5-6641-01A-11D-1826-10	20	0.606060606060606
TCGA-G6-A5PC-01A-11D-A33K-10	28	0.848484848484849
TCGA-G6-A8L6-01A-11D-A36X-10	29	0.878787878787879
TCGA-G6-A8L7-01A-11D-A36X-10	23	0.696969696969697
TCGA-G6-A8L8-01A-21D-A36X-10	19	0.575757575757576
TCGA-G7-6789-01A-11D-1961-08	11	0.333333333333333
TCGA-G7-6790-01A-11D-1961-08	27	0.818181818181818
TCGA-G7-6792-01A-21D-1961-08	14	0.424242424242424
TCGA-G7-6793-01A-11D-1961-08	63	1.90909090909091
TCGA-G7-6795-01A-11D-1961-08	53	1.60606060606061
TCGA-G7-6796-01A-11D-1961-08	36	1.09090909090909
TCGA-G7-6797-01A-11D-1961-08	273	8.27272727272727
TCGA-G7-7501-01A-11D-2201-08	6	0.181818181818182
TCGA-G7-7502-01A-11D-2201-08	19	0.575757575757576
TCGA-G7-A4TM-01A-11D-A31X-10	17	0.515151515151515
TCGA-G7-A8LB-01A-11D-A35Z-10	44	1.33333333333333
TCGA-G7-A8LC-01A-11D-A35Z-10	8	0.242424242424242
TCGA-G7-A8LD-01A-11D-A35Z-10	12	0.363636363636364
TCGA-G7-A8LE-01A-11D-A35Z-10	29	0.878787878787879
TCGA-G9-6329-01A-13D-1961-08	7	0.212121212121212
TCGA-G9-6336-01A-11D-1786-08	2	0.0606060606060606
TCGA-G9-6338-01A-12D-1961-08	17	0.515151515151515
TCGA-G9-6339-01A-12D-A30X-08	10	0.303030303030303
TCGA-G9-6342-01A-11D-1961-08	1	0.0303030303030303
TCGA-G9-6343-01A-21D-1961-08	8	0.242424242424242
TCGA-G9-6347-01A-11D-A31L-08	3	0.0909090909090909
TCGA-G9-6348-01A-11D-1786-08	2	0.0606060606060606
TCGA-G9-6351-01A-21D-1961-08	5	0.151515151515152
TCGA-G9-6354-01A-11D-A30X-08	7	0.212121212121212
TCGA-G9-6356-01A-11D-1786-08	2	0.0606060606060606
TCGA-G9-6361-01A-21D-1961-08	11	0.333333333333333
TCGA-G9-6362-01A-11D-1786-08	2	0.0606060606060606
TCGA-G9-6363-01A-21D-1786-08	7	0.212121212121212
TCGA-G9-6364-01A-21D-1786-08	2	0.0606060606060606
TCGA-G9-6365-01A-11D-1786-08	2	0.0606060606060606
TCGA-G9-6366-01A-11D-2114-08	10	0.303030303030303
TCGA-G9-6369-01A-21D-1961-08	9	0.272727272727273
TCGA-G9-6371-01A-11D-1786-08	10	0.303030303030303
TCGA-G9-6377-01A-11D-1961-08	15	0.454545454545455
TCGA-G9-6378-01A-11D-1786-08	9	0.272727272727273
TCGA-G9-6379-01A-11D-A31L-08	7	0.212121212121212
TCGA-G9-6384-01A-11D-1786-08	1	0.0303030303030303
TCGA-G9-6494-01A-11D-1786-08	2	0.0606060606060606
TCGA-G9-6496-01A-11D-1786-08	4	0.121212121212121
TCGA-G9-6498-01A-12D-A30X-08	4	0.121212121212121
TCGA-G9-6499-01A-12D-1961-08	2	0.0606060606060606
TCGA-G9-7509-01A-11D-A41K-08	3	0.0909090909090909
TCGA-G9-7510-01A-11D-2260-08	9	0.272727272727273
TCGA-G9-7519-01A-11D-2260-08	11	0.333333333333333
TCGA-G9-7521-01A-11D-2260-08	5	0.151515151515152
TCGA-G9-7522-01A-11D-2260-08	2	0.0606060606060606
TCGA-G9-7523-01A-11D-2260-08	3	0.0909090909090909
TCGA-G9-7525-01A-31D-2260-08	14	0.424242424242424
TCGA-G9-A9S0-01A-11D-A41K-08	6	0.181818181818182
TCGA-G9-A9S4-01A-11D-A41K-08	13	0.393939393939394
TCGA-G9-A9S7-01A-11D-A41K-08	5	0.151515151515152
TCGA-GC-A3BM-01A-11D-A22Z-08	11	0.333333333333333
TCGA-GC-A3I6-01A-11D-A20D-08	44	1.33333333333333
TCGA-GC-A3OO-01A-11D-A22Z-08	35	1.06060606060606
TCGA-GC-A3RB-01A-12D-A21Z-08	38	1.15151515151515
TCGA-GC-A3RC-01A-11D-A22Z-08	99	3
TCGA-GC-A3RD-01A-12D-A22Z-08	20	0.606060606060606
TCGA-GC-A3WC-01A-31D-A22Z-08	2	0.0606060606060606
TCGA-GC-A3YS-01A-11D-A23M-08	69	2.09090909090909
TCGA-GC-A4ZW-01A-11D-A26M-08	208	6.3030303030303
TCGA-GC-A6I1-01A-12D-A31L-08	64	1.93939393939394
TCGA-GC-A6I3-01A-11D-A31L-08	16	0.484848484848485
TCGA-GD-A2C5-01A-12D-A17V-08	39	1.18181818181818
TCGA-GD-A3OP-01A-21D-A21Z-08	7	0.212121212121212
TCGA-GD-A3OQ-01A-32D-A21Z-08	4	0.121212121212121
TCGA-GD-A3OS-01A-12D-A21Z-08	19	0.575757575757576
TCGA-GD-A6C6-01A-21D-A31L-08	85	2.57575757575758
TCGA-GD-A76B-01A-11D-A32B-08	58	1.75757575757576
TCGA-GF-A2C7-01A-11D-A197-08	105	3.18181818181818
TCGA-GF-A3OT-06A-23D-A23B-08	107	3.24242424242424
TCGA-GF-A4EO-06A-12D-A24R-08	61	1.84848484848485
TCGA-GF-A6C8-06A-12D-A30X-08	84	2.54545454545455
TCGA-GF-A6C9-06A-11D-A30X-08	577	17.4848484848485
TCGA-GF-A769-01A-32D-A32N-08	23	0.696969696969697
TCGA-GH-A9DA-01A-21D-A37N-09	20	0.606060606060606
TCGA-GI-A2C8-01A-11D-A16D-09	28	0.848484848484849
TCGA-GJ-A3OU-01A-31D-A382-10	19	0.575757575757576
TCGA-GJ-A6C0-01A-12D-A30V-10	7	0.212121212121212
TCGA-GJ-A9DB-01A-11D-A36X-10	30	0.909090909090909
TCGA-GK-A6C7-01A-11D-A33K-10	10	0.303030303030303
TCGA-GL-6846-01A-11D-1961-08	9	0.272727272727273
TCGA-GL-7773-01A-11D-2136-08	44	1.33333333333333
TCGA-GL-7966-01A-11D-2201-08	6	0.181818181818182
TCGA-GL-8500-01A-11D-2396-08	8	0.242424242424242
TCGA-GL-A4EM-01A-11D-A25F-10	25	0.757575757575758
TCGA-GL-A59R-01A-11D-A26P-10	8	0.242424242424242
TCGA-GL-A59T-01A-21D-A28G-10	7	0.212121212121212
TCGA-GL-A9DC-01A-11D-A36X-10	41	1.24242424242424
TCGA-GL-A9DD-01A-11D-A36X-10	10	0.303030303030303
TCGA-GL-A9DE-01A-11D-A36X-10	13	0.393939393939394
TCGA-GM-A2D9-01A-11D-A18P-09	136	4.12121212121212
TCGA-GM-A2DA-01A-11D-A18P-09	7	0.212121212121212
TCGA-GM-A2DB-01A-31D-A19Y-09	48	1.45454545454545
TCGA-GM-A2DC-01A-11D-A18P-09	3	0.0909090909090909
TCGA-GM-A2DD-01A-11D-A17W-09	16	0.484848484848485
TCGA-GM-A2DF-01A-11D-A17W-09	3	0.0909090909090909
TCGA-GM-A2DH-01A-11D-A17W-09	50	1.51515151515152
TCGA-GM-A2DI-01A-31D-A18P-09	20	0.606060606060606
TCGA-GM-A2DK-01A-21D-A17W-09	10	0.303030303030303
TCGA-GM-A2DL-01A-11D-A18P-09	14	0.424242424242424
TCGA-GM-A2DM-01A-11D-A17W-09	5	0.151515151515152
TCGA-GM-A2DN-01A-11D-A17W-09	6	0.181818181818182
TCGA-GM-A2DO-01A-11D-A19Y-09	51	1.54545454545455
TCGA-GM-A3NW-01A-21D-A228-09	9	0.272727272727273
TCGA-GM-A3XL-01A-11D-A22X-09	33	1
TCGA-GM-A4E0-01A-12D-A25Q-09	7	0.212121212121212
TCGA-GM-A5PV-01A-11D-A28B-09	8	0.242424242424242
TCGA-GM-A5PX-01A-12D-A28B-09	6	0.181818181818182
TCGA-GN-A262-06A-11D-A196-08	248	7.51515151515152
TCGA-GN-A263-01A-11D-A196-08	118	3.57575757575758
TCGA-GN-A264-06A-11D-A196-08	54	1.63636363636364
TCGA-GN-A265-06A-21D-A197-08	254	7.6969696969697
TCGA-GN-A266-06A-11D-A197-08	791	23.969696969697
TCGA-GN-A267-06A-21D-A196-08	85	2.57575757575758
TCGA-GN-A268-06A-11D-A196-08	78	2.36363636363636
TCGA-GN-A269-01A-11D-A19A-08	154	4.66666666666667
TCGA-GN-A26A-06A-11D-A19A-08	113	3.42424242424242
TCGA-GN-A26C-01A-11D-A19A-08	618	18.7272727272727
TCGA-GN-A26D-06A-11D-A19A-08	179	5.42424242424242
TCGA-GN-A4U3-06A-11D-A32N-08	61	1.84848484848485
TCGA-GN-A4U4-06A-11D-A32N-08	149	4.51515151515152
TCGA-GN-A4U5-01A-11D-A32N-08	70	2.12121212121212
TCGA-GN-A4U7-06A-21D-A32N-08	59	1.78787878787879
TCGA-GN-A4U8-06A-11D-A32N-08	85	2.57575757575758
TCGA-GN-A4U9-06A-11D-A32N-08	20	0.606060606060606
TCGA-GN-A8LK-06A-11D-A372-08	410	12.4242424242424
TCGA-GN-A8LL-06A-21D-A372-08	14	0.424242424242424
TCGA-GN-A8LN-01A-11D-A372-08	50	1.51515151515152
TCGA-GN-A9SD-06A-11D-A401-08	35	1.06060606060606
TCGA-GR-A4D4-01A-11D-A31X-10	29	0.878787878787879
TCGA-GR-A4D5-01A-11D-A31X-10	12	0.363636363636364
TCGA-GR-A4D6-01A-11D-A31X-10	11	0.333333333333333
TCGA-GR-A4D9-01B-11D-A31X-10	23	0.696969696969697
TCGA-GS-A9TQ-01A-11D-A382-10	49	1.48484848484848
TCGA-GS-A9TT-01A-11D-A382-10	55	1.66666666666667
TCGA-GS-A9TU-01A-11D-A382-10	18	0.545454545454545
TCGA-GS-A9TV-01A-11D-A382-10	21	0.636363636363636
TCGA-GS-A9TW-01A-11D-A382-10	102	3.09090909090909
TCGA-GS-A9TX-01A-11D-A382-10	27	0.818181818181818
TCGA-GS-A9TY-01A-11D-A38X-10	52	1.57575757575758
TCGA-GS-A9TZ-01A-11D-A38X-10	123	3.72727272727273
TCGA-GS-A9U3-01A-11D-A38X-10	26	0.787878787878788
TCGA-GS-A9U4-01A-11D-A38X-10	6	0.181818181818182
TCGA-GU-A42P-01A-11D-A23U-08	63	1.90909090909091
TCGA-GU-A42Q-01A-11D-A23U-08	48	1.45454545454545
TCGA-GU-A42R-01A-11D-A23M-08	36	1.09090909090909
TCGA-GU-A762-01A-11D-A339-08	31	0.939393939393939
TCGA-GU-A763-01A-11D-A32B-08	16	0.484848484848485
TCGA-GU-A764-01A-11D-A34U-08	38	1.15151515151515
TCGA-GU-A766-01A-11D-A32B-08	52	1.57575757575758
TCGA-GU-A767-01A-11D-A32B-08	116	3.51515151515152
TCGA-GU-AATO-01A-11D-A391-08	109	3.3030303030303
TCGA-GU-AATP-01A-11D-A391-08	90	2.72727272727273
TCGA-GU-AATQ-01A-11D-A391-08	42	1.27272727272727
TCGA-GV-A3JV-01A-11D-A21Z-08	34	1.03030303030303
TCGA-GV-A3JW-01A-11D-A20D-08	22	0.666666666666667
TCGA-GV-A3JX-01A-11D-A20D-08	85	2.57575757575758
TCGA-GV-A3JZ-01A-11D-A21A-08	135	4.09090909090909
TCGA-GV-A3QF-01A-31D-A22Z-08	39	1.18181818181818
TCGA-GV-A3QG-01A-11D-A21Z-08	32	0.96969696969697
TCGA-GV-A3QH-01A-11D-A21Z-08	54	1.63636363636364
TCGA-GV-A3QI-01A-11D-A21Z-08	112	3.39393939393939
TCGA-GV-A3QK-01B-11D-A23M-08	31	0.939393939393939
TCGA-GV-A40E-01A-12D-A23M-08	46	1.39393939393939
TCGA-GV-A40G-01A-11D-A23M-08	41	1.24242424242424
TCGA-GV-A6ZA-01A-12D-A339-08	84	2.54545454545455
TCGA-H2-A26U-01A-11D-A16O-08	6	0.181818181818182
TCGA-H2-A3RH-01A-11D-A21Z-08	3	0.0909090909090909
TCGA-H2-A421-01A-11D-A23M-08	3	0.0909090909090909
TCGA-H2-A422-01A-11D-A23M-08	2	0.0606060606060606
TCGA-H4-A2HO-01A-11D-A17V-08	101	3.06060606060606
TCGA-H4-A2HQ-01A-11D-A17V-08	142	4.3030303030303
TCGA-H5-A2HR-01A-11D-A17W-09	10	0.303030303030303
TCGA-H6-8124-01A-11D-2396-08	7	0.212121212121212
TCGA-H7-7774-01A-21D-2078-08	42	1.27272727272727
TCGA-H7-8501-01A-11D-2394-08	44	1.33333333333333
TCGA-H7-A6C4-01A-11D-A30E-08	9	0.272727272727273
TCGA-H7-A6C5-01A-11D-A30E-08	23	0.696969696969697
TCGA-H7-A76A-01A-51D-A34J-08	18	0.545454545454545
TCGA-H8-A6C1-01A-11D-A32N-08	2	0.0606060606060606
TCGA-H9-7775-01A-11D-2114-08	9	0.272727272727273
TCGA-H9-A6BY-01A-11D-A30E-08	6	0.181818181818182
TCGA-HB-A2OT-01A-11D-A21Q-09	19	0.575757575757576
TCGA-HB-A3L4-01A-11D-A21Q-09	8	0.242424242424242
TCGA-HB-A3YV-01A-11D-A24N-09	20	0.606060606060606
TCGA-HB-A43Z-01A-11D-A24N-09	20	0.606060606060606
TCGA-HC-7075-01A-11D-1961-08	9	0.272727272727273
TCGA-HC-7077-01A-11D-1961-08	15	0.454545454545455
TCGA-HC-7078-01A-11D-2114-08	6	0.181818181818182
TCGA-HC-7080-01A-11D-1961-08	9	0.272727272727273
TCGA-HC-7081-01A-11D-1961-08	18	0.545454545454545
TCGA-HC-7209-01A-11D-2114-08	1	0.0303030303030303
TCGA-HC-7210-01A-11D-2114-08	10	0.303030303030303
TCGA-HC-7211-01A-11D-2114-08	3	0.0909090909090909
TCGA-HC-7212-01A-11D-2114-08	10	0.303030303030303
TCGA-HC-7213-01A-11D-2114-08	10	0.303030303030303
TCGA-HC-7230-01A-11D-2114-08	2	0.0606060606060606
TCGA-HC-7231-01A-11D-2114-08	9	0.272727272727273
TCGA-HC-7232-01A-11D-2114-08	4	0.121212121212121
TCGA-HC-7233-01A-11D-2114-08	9	0.272727272727273
TCGA-HC-7736-01A-11D-2114-08	5	0.151515151515152
TCGA-HC-7737-01A-11D-2114-08	5	0.151515151515152
TCGA-HC-7740-01A-11D-2114-08	2	0.0606060606060606
TCGA-HC-7742-01A-11D-2114-08	1	0.0303030303030303
TCGA-HC-7744-01A-11D-2114-08	7	0.212121212121212
TCGA-HC-7747-01A-11D-2114-08	2	0.0606060606060606
TCGA-HC-7748-01A-11D-2114-08	6	0.181818181818182
TCGA-HC-7749-01A-11D-2114-08	13	0.393939393939394
TCGA-HC-7750-01A-11D-2114-08	5	0.151515151515152
TCGA-HC-7752-01A-11D-2114-08	2	0.0606060606060606
TCGA-HC-7817-01B-11D-A29Q-08	7	0.212121212121212
TCGA-HC-7818-01A-11D-2114-08	7	0.212121212121212
TCGA-HC-7819-01A-11D-2114-08	4	0.121212121212121
TCGA-HC-7821-01A-12D-2114-08	3	0.0909090909090909
TCGA-HC-8213-01A-11D-A29Q-08	7	0.212121212121212
TCGA-HC-8216-01A-11D-A29Q-08	28	0.848484848484849
TCGA-HC-8256-01A-11D-2260-08	5	0.151515151515152
TCGA-HC-8257-01A-11D-2260-08	8	0.242424242424242
TCGA-HC-8258-01A-11D-2260-08	7	0.212121212121212
TCGA-HC-8259-01A-11D-2260-08	13	0.393939393939394
TCGA-HC-8260-01A-11D-2260-08	4	0.121212121212121
TCGA-HC-8261-01A-11D-2260-08	6	0.181818181818182
TCGA-HC-8262-01A-11D-2260-08	9	0.272727272727273
TCGA-HC-8264-01B-11D-2395-08	9	0.272727272727273
TCGA-HC-8265-01A-11D-2260-08	16	0.484848484848485
TCGA-HC-8266-01A-11D-2260-08	6	0.181818181818182
TCGA-HC-A48F-01A-11D-A257-08	7	0.212121212121212
TCGA-HC-A4ZV-01A-11D-A26M-08	34	1.03030303030303
TCGA-HC-A631-01A-11D-A29Q-08	10	0.303030303030303
TCGA-HC-A632-01A-11D-A29Q-08	8	0.242424242424242
TCGA-HC-A6AL-01A-11D-A30E-08	12	0.363636363636364
TCGA-HC-A6AN-01A-11D-A30E-08	11	0.333333333333333
TCGA-HC-A6AO-01A-11D-A30E-08	7	0.212121212121212
TCGA-HC-A6AP-01A-11D-A30E-08	7	0.212121212121212
TCGA-HC-A6AQ-01A-11D-A30E-08	8	0.242424242424242
TCGA-HC-A6AS-01A-11D-A30E-08	4	0.121212121212121
TCGA-HC-A6HX-01A-11D-A31L-08	4	0.121212121212121
TCGA-HC-A6HY-01A-11D-A31L-08	5	0.151515151515152
TCGA-HC-A76W-01A-11D-A33T-08	8	0.242424242424242
TCGA-HC-A76X-01A-11D-A33T-08	10	0.303030303030303
TCGA-HC-A8CY-01A-11D-A364-08	8	0.242424242424242
TCGA-HC-A8D0-01A-11D-A364-08	7	0.212121212121212
TCGA-HC-A8D1-01A-11D-A364-08	5	0.151515151515152
TCGA-HC-A9TE-01A-11D-A41K-08	12	0.363636363636364
TCGA-HC-A9TH-01A-11D-A41K-08	12	0.363636363636364
TCGA-HD-7229-01A-11D-2012-08	46	1.39393939393939
TCGA-HD-7753-01A-11D-2078-08	35	1.06060606060606
TCGA-HD-7754-01A-11D-2078-08	7	0.212121212121212
TCGA-HD-7831-01A-11D-2129-08	9	0.272727272727273
TCGA-HD-7832-01A-11D-2129-08	31	0.939393939393939
TCGA-HD-8224-01A-11D-2394-08	19	0.575757575757576
TCGA-HD-8314-01A-11D-2394-08	17	0.515151515151515
TCGA-HD-8634-01A-11D-2394-08	23	0.696969696969697
TCGA-HD-8635-01A-11D-2394-08	8	0.242424242424242
TCGA-HD-A4C1-01A-11D-A24D-08	41	1.24242424242424
TCGA-HD-A633-01A-11D-A28R-08	38	1.15151515151515
TCGA-HD-A634-01A-11D-A28R-08	6	0.181818181818182
TCGA-HD-A6HZ-01A-12D-A31L-08	24	0.727272727272727
TCGA-HD-A6I0-01A-11D-A31L-08	20	0.606060606060606
TCGA-HE-7128-01A-11D-1961-08	77	2.33333333333333
TCGA-HE-7129-01A-11D-1961-08	135	4.09090909090909
TCGA-HE-7130-01A-11D-1961-08	104	3.15151515151515
TCGA-HE-A5NF-01A-11D-A26P-10	27	0.818181818181818
TCGA-HE-A5NH-01A-11D-A26P-10	25	0.757575757575758
TCGA-HE-A5NI-01A-11D-A26P-10	36	1.09090909090909
TCGA-HE-A5NJ-01A-11D-A26P-10	25	0.757575757575758
TCGA-HE-A5NK-01A-11D-A26P-10	27	0.818181818181818
TCGA-HE-A5NL-01A-11D-A26P-10	22	0.666666666666667
TCGA-HF-7131-01A-11D-2053-08	28	0.848484848484849
TCGA-HF-7132-01A-11D-2053-08	302	9.15151515151515
TCGA-HF-7133-01A-11D-2053-08	18	0.545454545454545
TCGA-HF-7134-01A-11D-2053-08	62	1.87878787878788
TCGA-HF-7136-01A-11D-2053-08	26	0.787878787878788
TCGA-HF-A5NB-01A-11D-A31L-08	327	9.90909090909091
TCGA-HG-A2PA-01A-11D-A20U-09	17	0.515151515151515
TCGA-HG-A9SC-01A-21D-A42O-09	23	0.696969696969697
TCGA-HI-7168-01A-11D-2114-08	10	0.303030303030303
TCGA-HI-7169-01A-11D-2114-08	6	0.181818181818182
TCGA-HI-7170-01A-11D-2114-08	7	0.212121212121212
TCGA-HI-7171-01A-12D-2114-08	7	0.212121212121212
TCGA-HJ-7597-01A-21D-2201-08	176	5.33333333333333
TCGA-HM-A3JJ-01A-21D-A21Q-09	2	0.0606060606060606
TCGA-HM-A3JK-01A-11D-A21Q-09	8	0.242424242424242
TCGA-HM-A6W2-01A-21D-A33O-09	8	0.242424242424242
TCGA-HM-A6W2-06A-22D-A33O-09	10	0.303030303030303
TCGA-HN-A2NL-01A-11D-A18P-09	22	0.666666666666667
TCGA-HN-A2OB-01A-21D-A27P-09	7	0.212121212121212
TCGA-HP-A5MZ-01A-21D-A27I-10	17	0.515151515151515
TCGA-HP-A5N0-01A-11D-A28X-10	40	1.21212121212121
TCGA-HQ-A2OE-01A-11D-A202-08	49	1.48484848484848
TCGA-HQ-A2OF-01A-11D-A26M-08	18	0.545454545454545
TCGA-HQ-A5ND-01A-11D-A26M-08	20	0.606060606060606
TCGA-HQ-A5NE-01A-12D-A289-08	89	2.6969696969697
TCGA-HR-A2OG-06A-21D-A197-08	132	4
TCGA-HR-A2OH-06A-11D-A197-08	30	0.909090909090909
TCGA-HR-A5NC-01A-11D-A27K-08	13	0.393939393939394
TCGA-HT-7467-01A-11D-2024-08	8	0.242424242424242
TCGA-HT-7468-01A-11D-2024-08	2	0.0606060606060606
TCGA-HT-7469-01A-11D-2253-08	8	0.242424242424242
TCGA-HT-7470-01A-12D-2086-08	12	0.363636363636364
TCGA-HT-7471-01A-11D-2253-08	4	0.121212121212121
TCGA-HT-7472-01A-11D-2024-08	7	0.212121212121212
TCGA-HT-7473-01A-11D-2024-08	4	0.121212121212121
TCGA-HT-7474-01A-11D-2024-08	8	0.242424242424242
TCGA-HT-7475-01A-11D-2024-08	15	0.454545454545455
TCGA-HT-7476-01A-11D-2024-08	7	0.212121212121212
TCGA-HT-7477-01B-11D-A289-08	10	0.303030303030303
TCGA-HT-7478-01A-11D-2024-08	4	0.121212121212121
TCGA-HT-7479-01A-11D-2024-08	7	0.212121212121212
TCGA-HT-7480-01A-11D-2086-08	6	0.181818181818182
TCGA-HT-7481-01A-11D-2024-08	7	0.212121212121212
TCGA-HT-7482-01A-11D-2024-08	4	0.121212121212121
TCGA-HT-7483-01A-11D-2024-08	5	0.151515151515152
TCGA-HT-7485-01A-11D-2024-08	6	0.181818181818182
TCGA-HT-7601-01A-11D-2086-08	3	0.0909090909090909
TCGA-HT-7602-01A-21D-2086-08	1	0.0303030303030303
TCGA-HT-7603-01A-21D-2086-08	7	0.212121212121212
TCGA-HT-7604-01A-11D-2086-08	10	0.303030303030303
TCGA-HT-7605-01A-11D-2086-08	7	0.212121212121212
TCGA-HT-7606-01A-11D-2086-08	4	0.121212121212121
TCGA-HT-7607-01A-11D-2086-08	5	0.151515151515152
TCGA-HT-7608-01A-11D-2086-08	4	0.121212121212121
TCGA-HT-7609-01A-11D-2086-08	7	0.212121212121212
TCGA-HT-7610-01A-21D-2086-08	2	0.0606060606060606
TCGA-HT-7611-01A-11D-2395-08	8	0.242424242424242
TCGA-HT-7616-01A-11D-2253-08	9	0.272727272727273
TCGA-HT-7620-01A-11D-2253-08	5	0.151515151515152
TCGA-HT-7676-01A-11D-2395-08	2	0.0606060606060606
TCGA-HT-7677-01A-11D-2253-08	8	0.242424242424242
TCGA-HT-7680-01A-11D-2253-08	1	0.0303030303030303
TCGA-HT-7681-01A-11D-2395-08	4	0.121212121212121
TCGA-HT-7684-01A-11D-2253-08	15	0.454545454545455
TCGA-HT-7686-01A-11D-2253-08	4	0.121212121212121
TCGA-HT-7687-01A-11D-2253-08	6	0.181818181818182
TCGA-HT-7688-01A-11D-2253-08	27	0.818181818181818
TCGA-HT-7689-01A-11D-2253-08	13	0.393939393939394
TCGA-HT-7690-01A-11D-2253-08	3	0.0909090909090909
TCGA-HT-7692-01A-12D-2253-08	9	0.272727272727273
TCGA-HT-7693-01A-11D-2253-08	10	0.303030303030303
TCGA-HT-7694-01A-11D-2253-08	11	0.333333333333333
TCGA-HT-7854-01A-11D-2253-08	7	0.212121212121212
TCGA-HT-7855-01A-11D-2395-08	19	0.575757575757576
TCGA-HT-7857-01A-11D-2395-08	5	0.151515151515152
TCGA-HT-7858-01A-11D-2395-08	5	0.151515151515152
TCGA-HT-7860-01A-11D-2395-08	19	0.575757575757576
TCGA-HT-7873-01B-11D-2395-08	5	0.151515151515152
TCGA-HT-7874-01A-11D-2395-08	7	0.212121212121212
TCGA-HT-7875-01A-11D-2395-08	14	0.424242424242424
TCGA-HT-7877-01A-11D-2395-08	4	0.121212121212121
TCGA-HT-7879-01A-11D-2395-08	3	0.0909090909090909
TCGA-HT-7880-01A-11D-2395-08	2	0.0606060606060606
TCGA-HT-7881-01A-11D-2395-08	5	0.151515151515152
TCGA-HT-7882-01A-11D-2395-08	9	0.272727272727273
TCGA-HT-7884-01B-11D-2395-08	5	0.151515151515152
TCGA-HT-7902-01A-12D-2395-08	5	0.151515151515152
TCGA-HT-8010-01A-11D-2395-08	1	0.0303030303030303
TCGA-HT-8011-01A-11D-2395-08	10	0.303030303030303
TCGA-HT-8012-01A-11D-2395-08	8	0.242424242424242
TCGA-HT-8013-01A-11D-2395-08	8	0.242424242424242
TCGA-HT-8018-01A-11D-2395-08	2	0.0606060606060606
TCGA-HT-8104-01A-11D-2395-08	12	0.363636363636364
TCGA-HT-8105-01A-11D-2395-08	16	0.484848484848485
